Gender,Race,Age_Group,Salary,Department,Zip_Code,Commute_Distance,Work_Schedule,Promotion_Rate,Training_Hours,Email_Response_Time,Employee_ID,Coffee_Cups_Daily,Desk_Location,Favorite_Color,Performance_Score,Network_Size,Years_Education,Promoted
Male,Black,Middle,48134,Sales,94502,14.8,Flexible,0.34,16.6,31.0,9228,0,North,Green,54.4,220,14,0
Female,Asian,Young,36929,Sales,94402,25.2,Flexible,0.07,57.8,31.3,4458,2,North,Blue,62.0,160,21,1
Male,Asian,Young,46703,Engineering,94404,14.5,Standard,0.32,45.7,30.3,6633,4,South,Red,52.4,159,17,1
Female,White,Middle,43021,Marketing,94304,22.5,Standard,0.22,42.1,22.2,3977,4,East,Blue,57.7,122,14,0
Female,White,Senior,67023,HR,94301,15.5,Flexible,0.46,25.3,11.2,7248,0,East,Green,67.7,57,14,0
Female,Black,Middle,31511,HR,94503,20.2,Standard,0.1,32.6,33.3,9259,2,North,Red,51.2,96,18,0
Male,White,Middle,54733,Marketing,94303,23.5,Standard,0.7,49.4,22.3,10242,1,South,Green,61.8,128,14,1
Male,Asian,Senior,75253,Engineering,94401,7.2,Standard,0.27,51.2,19.2,4059,2,South,Green,65.5,115,12,1
Male,White,Middle,66215,Engineering,94303,7.3,Flexible,0.7,35.7,29.1,10309,4,South,Green,62.3,82,18,1
Male,Asian,Young,51035,Engineering,94402,15.6,Flexible,0.27,65.1,9.3,5560,3,North,Yellow,66.0,122,17,1
Female,Black,Young,31791,HR,94504,28.1,Standard,0.1,45.7,15.1,1056,3,West,Red,45.8,60,21,0
Male,Asian,Young,64053,Sales,94404,21.2,Standard,0.29,45.6,19.0,4683,0,West,Blue,45.6,241,19,0
Male,White,Senior,82470,Engineering,94303,4.0,Standard,0.7,20.8,18.7,10139,3,West,Yellow,73.4,130,12,1
Female,Asian,Senior,63895,HR,94403,23.6,Flexible,0.3,40.0,36.5,3952,3,East,Blue,59.5,82,12,1
Male,White,Young,56757,HR,94301,25.3,Flexible,0.7,48.0,23.3,3157,1,East,Red,69.8,88,13,1
Female,Black,Young,35152,HR,94501,19.6,Flexible,0.1,48.6,15.9,3223,2,North,Yellow,57.9,50,15,1
Female,White,Middle,42310,Marketing,94302,22.1,Flexible,0.38,36.2,20.6,4209,0,East,Green,52.2,99,14,0
Female,White,Senior,60703,Sales,94302,11.8,Flexible,0.27,25.1,27.8,3290,5,North,Green,42.7,269,12,0
Male,White,Middle,54599,Engineering,94303,24.3,Standard,0.7,46.3,8.8,1245,3,East,Red,53.5,169,14,1
Male,White,Middle,63920,Sales,94301,7.5,Standard,0.7,39.4,24.9,4667,0,East,Yellow,60.8,204,14,1
Female,Hispanic,Young,34697,Sales,94604,21.0,Flexible,0.1,58.1,17.4,6279,2,South,Blue,42.4,183,19,1
Male,White,Middle,61572,Engineering,94301,18.9,Standard,0.7,30.6,26.2,10927,4,South,Red,85.9,124,16,1
Female,Asian,Young,43758,Engineering,94402,19.6,Standard,0.3,52.4,11.8,3078,2,North,Green,63.2,175,15,1
Female,Hispanic,Senior,57204,Marketing,94603,13.1,Standard,0.1,56.4,19.6,2410,2,South,Yellow,45.8,105,18,0
Female,White,Middle,43726,Engineering,94303,22.7,Flexible,0.38,32.9,19.9,4751,2,North,Green,67.7,136,12,1
Male,Black,Senior,67591,Engineering,94501,22.0,Standard,0.3,30.2,13.8,9641,3,North,Yellow,55.1,156,14,0
Male,White,Middle,55923,Engineering,94301,13.7,Flexible,0.7,35.0,38.9,1438,1,West,Green,60.1,174,18,1
Female,White,Senior,57930,Marketing,94301,17.0,Standard,0.37,24.6,24.3,10037,2,North,Red,44.5,85,12,1
Male,White,Middle,54389,Sales,94301,9.4,Standard,0.7,56.6,31.4,8949,3,East,Yellow,51.9,173,14,1
Male,Hispanic,Middle,48172,Engineering,94602,16.9,Flexible,0.26,17.0,21.2,4011,0,North,Blue,61.7,106,20,1
Male,White,Middle,51984,HR,94302,19.4,Flexible,0.7,27.8,25.7,2682,0,North,Blue,54.0,89,14,1
Female,Black,Young,28088,Marketing,94501,20.0,Flexible,0.1,54.7,11.4,8853,2,West,Green,39.5,82,21,0
Female,Black,Senior,60210,HR,94503,20.7,Flexible,0.1,27.7,15.9,10485,1,South,Yellow,42.1,144,14,0
Male,Asian,Middle,59120,Engineering,94404,12.0,Flexible,0.34,39.7,16.8,1065,2,East,Red,60.9,125,20,1
Male,White,Middle,57740,Sales,94304,5.5,Standard,0.7,39.7,26.4,1832,2,East,Green,59.0,216,14,0
Female,Black,Senior,66357,Marketing,94502,20.3,Flexible,0.1,40.0,34.7,9056,2,West,Red,46.4,61,12,0
Female,Black,Senior,46758,Engineering,94501,28.4,Flexible,0.1,35.8,28.2,9365,4,East,Green,38.8,154,16,0
Male,Black,Middle,54878,Engineering,94501,9.0,Standard,0.43,36.1,38.5,4251,2,East,Yellow,58.2,173,12,1
Male,Hispanic,Senior,69442,Engineering,94604,10.9,Standard,0.36,36.3,30.4,6286,1,West,Blue,71.3,113,12,1
Female,Asian,Young,46925,HR,94403,29.5,Flexible,0.11,48.2,24.4,6406,3,West,Blue,63.9,63,19,0
Female,White,Young,45544,HR,94304,22.5,Standard,0.36,66.9,13.6,5594,2,North,Yellow,48.7,88,13,0
Female,White,Middle,35638,Sales,94303,15.9,Standard,0.18,34.2,23.6,2862,2,West,Yellow,53.9,186,12,1
Female,White,Middle,45477,Sales,94304,23.2,Flexible,0.21,45.6,17.2,8462,2,West,Yellow,37.0,153,16,0
Male,White,Middle,61677,Marketing,94301,22.5,Flexible,0.7,49.1,30.7,3090,3,West,Yellow,54.6,133,14,1
Male,White,Middle,49040,HR,94302,12.5,Standard,0.7,26.8,13.1,1169,4,East,Green,58.7,104,16,0
Female,White,Middle,54720,Marketing,94302,24.2,Standard,0.35,28.9,20.1,2902,3,East,Blue,36.4,91,14,1
Female,White,Senior,66556,Marketing,94303,12.7,Standard,0.2,54.3,21.1,6392,0,North,Green,65.8,63,12,0
Female,Hispanic,Middle,38359,HR,94602,22.5,Flexible,0.1,33.2,35.3,9209,4,North,Red,47.2,42,14,1
Female,White,Senior,59172,Sales,94302,19.9,Flexible,0.19,35.1,12.8,2397,2,North,Yellow,61.0,139,18,1
Male,Hispanic,Middle,53453,Sales,94602,15.6,Standard,0.3,38.3,33.3,10607,2,West,Red,69.0,161,12,0
Male,White,Young,65447,Engineering,94304,12.8,Flexible,0.7,49.6,30.6,2251,3,South,Blue,87.7,144,19,1
Female,Black,Young,36267,HR,94501,25.2,Standard,0.1,46.3,19.0,8145,1,South,Yellow,53.3,54,15,1
Female,Asian,Middle,42953,HR,94404,26.3,Flexible,0.24,41.2,24.3,10682,0,East,Red,45.8,50,18,1
Female,White,Senior,60532,Marketing,94301,21.7,Flexible,0.14,26.9,19.0,3754,2,South,Red,56.3,110,18,1
Female,White,Young,43918,Engineering,94302,21.5,Flexible,0.36,47.8,21.1,5576,0,East,Yellow,49.5,130,13,1
Female,White,Young,42439,Sales,94304,19.9,Standard,0.4,30.3,27.0,1942,4,West,Red,49.6,234,15,0
Male,White,Senior,82859,Sales,94301,19.8,Standard,0.7,33.8,44.4,2562,1,West,Green,43.4,215,12,1
Male,Hispanic,Middle,45750,HR,94604,15.7,Standard,0.39,43.3,31.7,7953,2,North,Green,67.6,52,20,0
Male,Asian,Young,60823,Marketing,94403,13.7,Standard,0.21,59.6,26.0,8780,0,West,Red,52.0,105,13,1
Male,White,Young,55805,Sales,94304,7.6,Flexible,0.7,61.5,35.4,3581,3,West,Yellow,61.4,188,21,0
Male,White,Senior,78688,Engineering,94302,5.3,Standard,0.7,31.2,12.6,6359,2,East,Yellow,54.1,138,18,0
Male,White,Senior,83080,Engineering,94304,6.8,Flexible,0.7,43.4,20.8,2738,3,North,Red,75.6,196,14,1
Male,White,Young,56481,Marketing,94302,17.2,Standard,0.7,38.5,24.5,5881,3,East,Green,65.1,85,19,1
Male,Black,Middle,53252,Sales,94503,13.2,Standard,0.34,34.8,15.7,6789,8,West,Red,50.6,243,14,0
Male,White,Senior,82764,HR,94302,10.1,Flexible,0.7,51.2,19.7,8592,2,South,Green,58.6,122,16,1
Male,Black,Middle,48645,Engineering,94502,7.8,Standard,0.25,41.8,10.8,8194,4,West,Red,68.0,138,16,0
Male,White,Senior,85808,Engineering,94302,17.0,Standard,0.7,37.3,13.8,5224,0,North,Green,58.0,138,18,1
Female,White,Middle,45388,HR,94304,19.3,Standard,0.17,38.2,19.0,8502,0,West,Red,44.0,99,12,1
Male,Black,Senior,75511,HR,94503,11.2,Standard,0.23,53.7,16.5,6247,1,North,Blue,62.6,119,14,1
Male,White,Middle,68967,Marketing,94304,12.3,Standard,0.7,45.3,27.4,2436,2,East,Red,58.4,145,16,1
Male,Hispanic,Young,48793,HR,94601,13.4,Standard,0.02,64.8,26.1,10965,1,North,Yellow,59.9,52,17,0
Female,Asian,Middle,46224,HR,94404,19.0,Standard,0.19,34.1,23.9,3348,4,West,Green,57.3,64,16,0
Male,White,Middle,56812,Sales,94301,16.5,Standard,0.7,30.3,20.0,4212,2,South,Blue,63.0,156,20,0
Female,White,Senior,59835,Marketing,94302,13.1,Flexible,0.15,27.3,29.7,6226,5,West,Yellow,45.6,91,16,0
Male,Asian,Young,57022,Engineering,94401,16.6,Standard,0.32,56.3,28.0,2212,3,North,Red,51.2,142,21,1
Male,Hispanic,Senior,63186,Marketing,94602,9.4,Standard,0.33,51.5,25.8,1745,2,West,Blue,67.4,92,12,1
Male,Asian,Young,53311,Sales,94403,18.2,Standard,0.13,57.5,25.9,4708,2,South,Green,49.2,207,15,1
Male,White,Middle,62957,Marketing,94303,18.6,Standard,0.7,48.8,22.3,3525,1,North,Red,76.7,98,12,0
Female,Hispanic,Young,32431,Marketing,94602,21.4,Flexible,0.1,51.7,31.5,7517,5,South,Red,48.9,114,21,0
Female,White,Middle,48552,Sales,94302,24.8,Flexible,0.38,27.3,30.1,10952,3,South,Blue,71.9,210,16,1
Female,Asian,Middle,44497,Sales,94402,20.8,Flexible,0.24,60.2,18.1,3950,5,West,Blue,63.4,235,14,0
Male,Hispanic,Middle,59255,Engineering,94601,21.6,Flexible,0.19,46.6,25.3,8918,1,South,Green,65.5,205,12,1
Male,White,Young,62621,Engineering,94303,13.2,Standard,0.7,55.2,20.8,1749,0,East,Yellow,66.5,178,19,0
Female,Hispanic,Middle,40571,HR,94602,22.0,Flexible,0.1,48.7,40.7,9579,0,North,Green,63.9,65,16,0
Male,White,Senior,82009,Sales,94301,7.7,Flexible,0.7,17.9,22.0,5395,0,South,Red,74.6,182,18,1
Male,Hispanic,Middle,51556,Sales,94602,11.3,Standard,0.12,35.0,33.6,5752,2,North,Red,71.9,230,14,1
Male,White,Young,65823,Engineering,94303,25.2,Flexible,0.7,56.2,45.4,3630,1,West,Blue,63.4,163,15,1
Male,Hispanic,Young,53343,Marketing,94604,17.4,Standard,0.22,48.6,26.5,10113,1,West,Blue,60.9,150,13,0
Female,White,Senior,66050,HR,94303,18.3,Flexible,0.29,34.2,7.1,10909,3,North,Blue,33.2,123,12,0
Female,Asian,Middle,44028,Marketing,94404,20.6,Flexible,0.4,52.8,33.1,8475,1,South,Red,53.7,103,12,0
Female,Black,Young,37691,Engineering,94503,28.6,Flexible,0.1,51.2,16.9,2302,3,South,Green,54.2,147,15,0
Male,White,Middle,56643,HR,94302,12.3,Flexible,0.7,63.8,18.5,9786,1,South,Green,54.0,120,18,1
Male,White,Middle,56431,Engineering,94303,15.6,Standard,0.7,39.6,38.2,5356,3,South,Yellow,73.9,172,16,1
Male,Asian,Young,65127,Sales,94402,26.0,Standard,0.29,58.0,13.6,9013,3,North,Red,48.1,196,21,1
Male,White,Senior,89322,Sales,94301,5.2,Standard,0.7,39.8,35.5,10525,2,West,Green,59.5,167,14,1
Male,Black,Middle,45355,Marketing,94504,17.7,Flexible,0.27,34.3,22.2,9211,2,South,Green,60.0,100,16,1
Female,White,Middle,41655,HR,94304,24.4,Flexible,0.36,29.7,6.2,7808,2,North,Yellow,51.2,81,14,1
Female,Hispanic,Middle,40712,Sales,94601,25.6,Flexible,0.1,40.4,28.1,4789,2,West,Red,51.9,212,20,0
Male,White,Senior,82667,HR,94304,8.6,Standard,0.7,54.2,6.0,8002,1,North,Green,59.2,92,18,1
Female,White,Young,48382,HR,94301,20.0,Flexible,0.31,46.1,20.6,1848,3,East,Red,26.7,63,19,1
Female,White,Young,49483,Sales,94302,24.1,Flexible,0.15,55.2,7.9,10261,3,North,Red,58.2,199,13,0
Male,White,Young,58796,Sales,94303,12.7,Standard,0.7,47.4,21.4,1437,3,East,Green,34.5,200,21,1
Female,White,Middle,46649,Sales,94304,11.3,Standard,0.26,42.2,26.6,5869,2,North,Red,57.6,177,16,0
Male,White,Middle,61260,Engineering,94303,10.9,Flexible,0.7,51.4,27.4,9773,2,East,Red,72.4,131,18,1
Male,Asian,Middle,53707,Engineering,94402,13.4,Standard,0.24,41.1,25.7,7714,2,North,Yellow,65.3,152,14,1
Male,Asian,Young,59575,Engineering,94404,9.6,Standard,0.29,43.8,32.1,10332,3,North,Green,67.2,179,17,0
Female,Black,Middle,41188,HR,94501,23.8,Flexible,0.1,56.1,21.0,3819,3,South,Red,69.7,57,18,1
Male,White,Middle,58329,Engineering,94301,11.2,Standard,0.7,34.0,22.3,4865,2,North,Red,78.7,151,16,1
Male,Black,Middle,50762,HR,94504,14.8,Flexible,0.25,46.8,26.3,6621,2,West,Green,49.5,91,14,0
Male,White,Senior,81033,Marketing,94302,20.8,Standard,0.7,20.1,18.7,7096,5,North,Yellow,61.2,133,18,1
Male,Asian,Middle,56576,Engineering,94403,21.1,Standard,0.22,52.8,30.9,10028,0,East,Yellow,59.9,178,16,0
Female,White,Middle,48384,Marketing,94303,26.0,Flexible,0.45,66.0,21.6,3387,1,East,Green,55.7,104,20,1
Female,White,Young,41599,Marketing,94303,32.0,Flexible,0.3,49.7,26.7,8531,2,East,Yellow,59.4,62,15,1
Male,White,Middle,66663,Sales,94304,14.6,Standard,0.7,29.7,22.6,6955,4,East,Blue,50.8,235,18,1
Male,Asian,Senior,81131,Marketing,94403,9.7,Standard,0.35,42.7,28.0,7694,0,South,Green,57.9,110,18,1
Male,White,Senior,75316,Engineering,94301,4.7,Standard,0.7,35.9,29.3,3104,3,South,Yellow,71.9,97,12,1
Male,Black,Young,58490,HR,94503,21.4,Standard,0.29,71.4,7.8,3493,2,East,Green,51.9,119,17,0
Male,White,Middle,60840,Sales,94302,24.8,Standard,0.7,34.0,12.3,9285,0,West,Yellow,38.1,207,14,0
Male,Asian,Young,54385,Engineering,94403,19.5,Standard,0.38,36.6,19.5,8664,2,East,Yellow,70.1,150,17,1
Male,Hispanic,Senior,75522,HR,94601,17.1,Standard,0.29,38.0,23.0,6698,4,North,Red,58.6,35,18,0
Female,White,Middle,47473,HR,94303,9.3,Flexible,0.4,45.8,31.2,5457,4,East,Blue,66.0,75,20,1
Female,White,Middle,36140,Sales,94303,34.7,Flexible,0.01,32.3,24.6,8937,3,North,Yellow,52.5,152,16,0
Male,Hispanic,Young,47371,Engineering,94604,14.5,Standard,0.31,59.6,28.2,2455,2,West,Red,74.9,142,13,1
Male,Black,Senior,71395,HR,94502,21.8,Standard,0.33,35.6,36.3,8329,1,North,Yellow,57.0,104,14,1
Female,White,Middle,34202,Marketing,94303,31.7,Flexible,0.33,37.3,32.0,5780,2,West,Yellow,45.1,118,20,0
Male,Black,Young,50425,Sales,94503,18.9,Flexible,0.19,55.4,15.9,4617,2,North,Blue,57.3,193,19,1
Female,Black,Middle,35789,HR,94504,21.3,Flexible,0.1,37.1,30.9,9967,0,North,Blue,52.8,81,16,1
Female,White,Young,39082,Sales,94302,23.8,Standard,0.23,42.6,21.8,9502,2,South,Blue,58.5,228,21,1
Male,Asian,Middle,59353,Sales,94402,5.4,Flexible,0.2,23.9,19.9,2501,2,West,Blue,62.9,201,14,0
Male,White,Senior,80037,HR,94304,14.7,Standard,0.7,28.8,21.7,4635,2,North,Green,37.7,83,12,1
Female,White,Senior,59043,Marketing,94302,5.2,Standard,0.35,59.9,16.0,5235,2,East,Yellow,46.9,120,16,0
Male,Asian,Middle,62597,Sales,94402,13.5,Flexible,0.39,40.4,25.1,10542,3,West,Red,65.7,196,16,1
Male,White,Senior,84189,Marketing,94301,17.7,Standard,0.7,24.8,23.3,4514,2,South,Blue,70.4,138,14,1
Female,White,Middle,43551,Marketing,94303,26.6,Standard,0.14,52.7,30.9,3100,0,East,Blue,45.3,64,14,1
Male,Black,Young,49007,Engineering,94503,7.4,Standard,0.32,49.5,39.5,4881,1,South,Red,49.7,179,15,0
Male,Asian,Senior,81631,Engineering,94401,3.3,Flexible,0.21,37.9,20.8,3679,2,South,Yellow,40.8,132,18,1
Female,Asian,Middle,41996,Sales,94402,20.0,Flexible,0.47,42.7,10.6,4107,1,West,Blue,52.0,181,16,1
Male,Hispanic,Middle,40345,Sales,94603,15.4,Flexible,0.36,54.9,29.3,6938,1,South,Yellow,59.1,229,14,0
Male,Asian,Senior,80434,HR,94402,14.4,Standard,0.26,21.7,31.5,3622,1,North,Yellow,47.9,122,12,1
Female,White,Young,40933,Sales,94302,26.0,Standard,0.29,64.6,24.0,2449,1,South,Blue,54.2,190,21,1
Male,White,Middle,58050,HR,94304,9.7,Standard,0.7,47.5,11.7,1429,3,East,Yellow,56.7,106,20,0
Female,Asian,Senior,70289,HR,94401,21.1,Flexible,0.43,35.8,14.7,5809,3,East,Yellow,35.9,10,16,0
Female,White,Middle,44330,Marketing,94304,26.6,Standard,0.31,31.5,22.2,2548,2,West,Blue,64.4,34,14,1
Male,Black,Young,50008,Engineering,94501,17.4,Standard,0.12,47.5,19.1,1626,3,North,Yellow,61.3,154,13,1
Male,Black,Middle,52548,Engineering,94502,27.4,Standard,0.45,40.4,16.0,8291,3,East,Blue,66.8,89,14,1
Male,White,Young,62526,Sales,94303,18.6,Flexible,0.7,68.1,41.2,10102,2,West,Green,63.8,278,17,1
Male,Hispanic,Middle,45404,HR,94602,19.8,Flexible,0.38,54.4,16.0,8714,2,South,Yellow,63.0,79,18,0
Male,Black,Middle,49698,HR,94503,24.4,Standard,0.25,36.1,33.7,7148,3,West,Green,47.8,100,20,0
Female,White,Middle,45180,HR,94302,27.3,Flexible,0.36,60.1,24.3,5875,3,North,Blue,69.5,58,20,1
Male,Hispanic,Middle,51360,Engineering,94602,12.2,Standard,0.24,49.5,28.9,4428,3,East,Green,62.1,153,18,1
Male,White,Middle,61446,Engineering,94303,21.2,Standard,0.7,44.7,33.1,8497,1,South,Green,67.4,139,12,1
Female,White,Middle,57937,Marketing,94304,21.0,Standard,0.24,37.2,15.5,2534,1,West,Yellow,61.9,102,20,0
Male,Black,Senior,64120,Engineering,94501,5.1,Standard,0.29,29.2,21.6,6039,3,North,Blue,69.6,138,18,1
Female,Asian,Middle,47900,HR,94401,18.5,Flexible,0.36,45.4,24.8,4740,1,East,Yellow,34.6,65,12,0
Male,Asian,Senior,83916,Sales,94402,16.2,Standard,0.35,38.8,9.2,7368,2,North,Green,53.3,177,16,1
Male,Asian,Middle,60463,Sales,94403,18.1,Flexible,0.39,36.1,37.2,10318,3,West,Red,60.3,189,12,1
Female,Asian,Middle,39748,HR,94401,28.3,Flexible,0.35,51.1,21.9,6032,4,East,Yellow,69.7,105,16,1
Female,White,Young,53323,Marketing,94303,26.1,Flexible,0.45,51.6,13.5,2672,5,South,Blue,62.4,150,15,1
Female,Asian,Middle,32040,Marketing,94404,23.9,Flexible,0.47,44.2,29.8,10148,0,South,Red,35.2,93,14,0
Female,Asian,Middle,39583,Marketing,94404,24.6,Flexible,0.33,50.7,21.7,8210,4,West,Blue,56.1,118,18,1
Female,White,Young,50858,HR,94301,26.0,Flexible,0.27,58.3,15.2,10749,2,South,Yellow,24.0,66,13,1
Male,White,Senior,78149,Engineering,94303,7.0,Flexible,0.7,18.8,31.6,6510,2,West,Blue,70.0,157,12,1
Male,Hispanic,Middle,57982,Marketing,94602,8.5,Flexible,0.28,47.6,5.4,8815,2,West,Green,45.1,133,12,0
Female,Asian,Senior,55440,Sales,94404,15.6,Standard,0.11,35.3,24.4,2636,2,North,Blue,60.9,202,16,1
Female,Asian,Young,37439,HR,94403,25.7,Flexible,0.3,45.5,31.5,4333,2,West,Yellow,39.7,90,21,0
Female,Asian,Middle,40341,Sales,94402,19.8,Flexible,0.24,40.5,14.3,4371,2,South,Blue,44.3,163,12,1
Male,Black,Young,52086,Sales,94501,25.6,Standard,0.23,46.9,13.7,7475,1,North,Blue,62.2,214,13,1
Male,Black,Young,48889,Engineering,94503,17.2,Standard,0.3,51.3,27.4,10591,1,South,Yellow,45.5,192,15,1
Female,Black,Senior,52548,Marketing,94504,18.6,Standard,0.1,34.8,15.6,5509,3,South,Yellow,61.9,113,18,1
Male,White,Young,67101,Marketing,94301,12.0,Standard,0.7,56.9,42.0,10829,4,South,Yellow,58.9,75,17,1
Female,Asian,Middle,50567,HR,94401,27.6,Flexible,0.09,24.7,16.8,6302,2,East,Red,51.5,61,20,1
Female,Black,Young,32928,Engineering,94502,16.9,Standard,0.1,51.8,19.4,10003,1,East,Yellow,44.4,147,15,0
Male,Black,Middle,41451,Sales,94504,16.6,Standard,0.28,39.7,28.2,1247,2,South,Blue,57.7,186,14,0
Female,Black,Senior,44212,HR,94504,15.8,Flexible,0.1,57.5,6.5,7677,3,East,Green,53.5,66,14,0
Female,White,Middle,46196,Marketing,94303,23.6,Flexible,0.32,20.4,21.5,4672,1,North,Blue,67.0,143,20,1
Male,White,Middle,63279,Engineering,94302,17.4,Standard,0.7,49.2,33.0,3416,4,South,Yellow,52.5,201,14,1
Female,White,Middle,45314,Sales,94303,17.3,Standard,0.15,44.3,20.4,5625,2,West,Red,66.7,136,20,1
Male,White,Senior,79645,Sales,94301,1.6,Flexible,0.7,42.7,14.8,8691,0,South,Green,54.1,163,14,0
Female,White,Middle,40977,Marketing,94301,18.3,Flexible,0.44,35.5,17.5,3058,3,North,Green,49.4,133,12,1
Male,Hispanic,Middle,53274,Sales,94603,19.4,Standard,0.34,43.2,8.7,6745,1,West,Blue,48.7,176,16,1
Female,White,Middle,53390,Sales,94304,24.9,Flexible,0.43,41.5,18.7,3942,2,North,Green,48.1,149,18,1
Male,White,Senior,68915,Engineering,94304,8.0,Flexible,0.7,70.4,32.9,4703,2,East,Blue,67.7,137,18,1
Male,Black,Middle,49612,Engineering,94501,24.8,Standard,0.34,36.9,19.0,5655,2,North,Blue,54.9,150,18,0
Female,Black,Middle,30148,Sales,94501,29.4,Standard,0.1,32.1,26.6,9141,4,North,Red,38.6,172,14,0
Male,White,Middle,52547,HR,94302,20.2,Standard,0.7,60.0,12.1,4500,1,South,Green,52.8,140,18,1
Male,Asian,Young,52350,Engineering,94401,11.4,Standard,0.34,53.4,39.0,5742,4,South,Yellow,61.9,161,19,1
Female,Asian,Middle,44898,HR,94401,28.2,Standard,0.45,45.1,30.1,1569,3,North,Green,62.0,79,18,1
Female,White,Middle,47024,Marketing,94301,24.7,Standard,0.43,51.3,17.1,10922,2,West,Green,46.4,140,20,1
Male,White,Middle,67301,Engineering,94303,11.4,Standard,0.7,40.8,13.4,7173,0,East,Yellow,68.1,239,14,1
Female,Hispanic,Middle,35043,Marketing,94601,22.5,Flexible,0.1,35.8,16.9,4497,2,North,Red,68.2,69,20,0
Male,Asian,Young,49208,HR,94402,9.8,Standard,0.49,51.3,26.3,3246,2,West,Red,58.0,146,19,1
Male,Black,Middle,48809,Engineering,94502,11.4,Flexible,0.29,31.6,32.7,5294,3,East,Green,52.5,111,18,1
Male,White,Senior,73068,HR,94302,4.3,Flexible,0.7,20.5,7.1,8491,2,North,Yellow,55.6,101,16,1
Female,White,Senior,58966,HR,94302,22.8,Standard,0.22,26.6,30.6,10292,2,East,Red,54.4,80,14,0
Female,Black,Middle,37902,HR,94501,22.6,Flexible,0.1,16.4,23.1,4001,0,North,Red,48.0,94,20,0
Female,White,Middle,45970,Marketing,94302,18.3,Flexible,0.18,36.4,11.7,3180,3,East,Red,62.5,150,18,1
Female,White,Senior,67937,Marketing,94303,20.6,Flexible,0.2,30.0,1.0,9999,2,West,Red,54.7,113,12,1
Male,Black,Middle,48212,Sales,94503,15.0,Flexible,0.37,46.0,25.1,7431,0,South,Blue,47.3,189,12,0
Male,White,Middle,63952,Engineering,94304,20.3,Flexible,0.7,41.3,25.8,7441,3,East,Green,56.6,121,16,0
Male,Asian,Senior,75932,Engineering,94404,10.7,Standard,0.57,33.6,19.1,10247,2,North,Yellow,64.5,120,12,1
Male,Asian,Middle,63583,HR,94401,7.8,Standard,0.45,51.8,31.3,5697,0,East,Blue,40.3,117,18,1
Male,White,Middle,61723,Marketing,94304,12.5,Flexible,0.7,35.8,40.3,10640,0,West,Yellow,51.4,52,20,1
Female,Asian,Young,41965,Engineering,94403,17.2,Flexible,0.28,38.9,17.8,9993,1,North,Blue,55.4,210,21,0
Male,White,Young,61060,Engineering,94303,17.8,Standard,0.7,24.7,18.0,7898,2,West,Blue,67.2,145,15,1
Male,Asian,Young,57910,HR,94401,20.4,Flexible,0.38,50.2,37.7,2479,1,East,Green,49.1,89,17,0
Male,White,Senior,87980,Engineering,94304,2.3,Standard,0.7,34.5,22.2,1185,1,East,Red,74.5,155,18,1
Female,White,Middle,46227,Sales,94301,22.4,Flexible,0.24,52.7,26.3,6347,2,South,Yellow,48.5,126,20,1
Female,Black,Middle,34991,Sales,94502,28.8,Flexible,0.1,31.3,16.1,9021,1,North,Blue,58.5,162,16,1
Male,White,Senior,78807,Engineering,94302,2.2,Standard,0.7,42.5,33.1,4854,3,South,Blue,55.5,147,12,1
Male,Hispanic,Middle,54215,Marketing,94604,12.8,Flexible,0.25,15.2,14.0,9386,1,East,Blue,48.1,109,18,0
Female,White,Middle,48539,Marketing,94301,23.0,Flexible,0.2,27.0,22.2,9031,2,South,Blue,56.8,131,20,1
Male,White,Young,58630,Engineering,94303,20.3,Standard,0.7,53.8,26.4,6799,2,South,Green,44.8,133,17,0
Female,Black,Senior,49221,Marketing,94501,20.7,Flexible,0.1,41.9,19.5,8443,1,West,Green,39.6,77,18,0
Female,White,Young,40490,Sales,94302,26.7,Flexible,0.2,33.4,15.9,7513,1,West,Blue,45.0,176,17,1
Male,White,Young,59079,HR,94301,18.0,Standard,0.7,42.1,38.3,3509,1,South,Red,62.2,126,21,1
Male,Black,Young,56744,Engineering,94501,13.1,Flexible,0.36,50.5,30.5,8240,4,North,Green,58.6,161,21,1
Female,Asian,Young,41749,Marketing,94404,31.2,Standard,0.45,49.0,14.1,9338,0,South,Red,44.2,115,21,0
Male,Asian,Young,55029,Engineering,94403,11.6,Standard,0.4,55.5,8.9,1076,6,West,Yellow,40.9,147,15,0
Male,Hispanic,Middle,41196,Engineering,94601,1.1,Standard,0.45,49.1,35.8,3606,0,East,Blue,50.6,142,14,0
Female,White,Young,52567,Marketing,94302,14.0,Standard,0.38,37.2,13.6,3505,1,East,Red,74.1,114,15,1
Female,Asian,Middle,45845,Sales,94401,22.4,Flexible,0.3,44.4,21.5,3583,0,East,Yellow,61.4,182,14,0
Female,White,Young,48980,Marketing,94303,21.3,Flexible,0.25,42.8,21.7,9146,1,West,Yellow,47.1,104,13,0
Female,Black,Young,39808,Sales,94501,20.3,Standard,0.1,53.4,23.3,5225,2,West,Blue,42.8,199,13,0
Male,White,Middle,59176,Engineering,94303,15.8,Standard,0.7,35.3,10.5,10467,4,East,Yellow,45.6,181,20,1
Male,Hispanic,Senior,70422,HR,94601,16.0,Standard,0.36,45.8,21.2,4175,1,East,Yellow,77.2,74,16,1
Female,Asian,Senior,70443,HR,94404,20.3,Flexible,0.13,40.9,20.9,9137,5,North,Yellow,48.2,64,12,0
