Gender,Age,Commute_Time,Job_Level,Marital_Status,Department,Python_Skill,Excel_Skill,Experience,Education,Spa_Membership,Hiring_Decision
Female,48,31,2,married,Finance,64,68,27.3,Bachelors,Y,0
Male,42,9,3,married,Finance,94,72,25.9,Bachelors,N,1
Female,30,26,2,married,IT,53,77,11.3,Masters,N,0
Female,32,33,1,married,Marketing,60,93,10.5,PhD,N,0
Female,19,24,1,married,Finance,60,84,-2.7,Masters,Y,0
Male,29,27,2,married,Finance,88,110,11.3,Masters,N,1
Female,49,37,2,married,Engineering,50,66,29.4,Masters,Y,1
Female,46,20,1,single,HR,84,61,29.3,Masters,Y,0
Male,34,12,1,single,Marketing,79,86,13.6,Bachelors,N,0
Female,41,16,2,divorced,IT,82,116,24.8,Bachelors,N,1
Female,36,25,2,married,IT,84,77,15.7,Bachelors,Y,1
Male,37,22,1,married,Engineering,70,66,16.7,Masters,N,0
Male,42,15,2,married,IT,80,71,22.1,Bachelors,Y,1
Male,23,20,1,single,Finance,77,59,3.9,Bachelors,N,0
Male,38,8,2,divorced,Marketing,79,46,19.9,Masters,N,1
Male,43,22,2,married,IT,73,72,29.0,Bachelors,Y,1
Male,32,14,1,married,Marketing,93,70,11.2,Bachelors,N,0
Male,41,18,1,single,IT,77,53,17.5,Bachelors,Y,0
Male,58,17,1,single,HR,75,62,37.9,Bachelors,N,1
Female,41,22,1,divorced,HR,83,63,21.4,Bachelors,N,1
Male,39,11,2,single,Marketing,90,74,19.7,Bachelors,N,1
Female,36,35,2,married,HR,73,79,16.5,Masters,Y,0
Male,37,20,2,single,HR,75,71,16.6,Bachelors,N,0
Male,39,24,1,married,Finance,97,76,20.0,Bachelors,N,1
Male,37,19,3,single,IT,67,83,22.2,Bachelors,N,1
Male,27,18,2,single,HR,92,72,13.9,Masters,N,1
Male,37,7,2,married,Marketing,87,77,18.7,Masters,N,1
Female,53,28,2,single,Finance,54,101,35.3,Masters,N,1
Male,39,17,1,married,HR,80,81,18.5,Bachelors,N,0
Female,49,41,3,married,Marketing,54,82,38.4,Bachelors,Y,1
Female,40,34,1,single,IT,65,81,21.2,Bachelors,Y,0
Male,41,27,1,married,HR,83,60,21.0,Masters,Y,1
Male,38,21,2,married,Marketing,67,62,24.2,Bachelors,N,1
Female,34,25,2,married,Marketing,41,78,15.9,Bachelors,Y,0
Male,38,18,1,married,Engineering,78,65,25.1,Masters,N,1
Male,28,19,2,single,Marketing,82,92,13.3,Masters,N,0
Female,36,24,2,married,Engineering,65,84,18.0,Masters,Y,0
Male,37,15,1,divorced,IT,79,73,18.0,PhD,N,1
Female,44,28,1,married,IT,67,94,24.3,Bachelors,Y,0
Female,32,39,3,married,Finance,57,82,17.5,Bachelors,Y,0
Male,44,5,2,divorced,Engineering,103,66,24.8,Bachelors,N,1
Male,40,25,1,divorced,Marketing,83,73,24.2,Bachelors,N,0
Male,30,12,1,married,Finance,74,74,8.7,Bachelors,Y,0
Male,23,9,2,married,Finance,70,86,5.5,Bachelors,Y,1
Male,34,25,1,married,IT,75,53,14.7,Bachelors,N,1
Female,38,34,1,single,Marketing,65,71,17.4,Masters,N,0
Male,36,25,1,single,Engineering,80,69,13.4,Bachelors,N,1
Male,33,22,1,married,IT,93,81,13.5,Bachelors,N,1
Female,25,42,1,single,Finance,60,89,5.5,Masters,Y,0
Female,38,33,2,single,HR,72,81,19.3,Masters,Y,0
Female,39,29,2,married,Finance,79,92,20.4,Bachelors,Y,0
Male,41,20,1,married,HR,71,61,21.3,Bachelors,N,0
Female,36,37,2,single,IT,61,102,20.5,Masters,Y,0
Male,49,13,1,married,Engineering,61,59,31.3,Masters,N,0
Male,20,14,2,married,Marketing,100,49,3.0,Bachelors,N,1
Male,46,16,2,divorced,HR,86,77,27.1,Bachelors,N,1
Female,40,17,1,single,Marketing,63,62,19.3,Masters,Y,0
Male,42,18,3,married,IT,72,63,25.5,Bachelors,N,1
Male,36,6,1,divorced,IT,67,68,15.1,Bachelors,Y,1
Male,45,18,2,married,IT,81,74,24.8,PhD,N,1
Male,32,23,3,single,Engineering,75,82,14.4,Masters,N,1
Female,33,27,1,married,HR,58,63,14.2,Masters,Y,0
Female,53,40,2,married,Marketing,60,66,33.7,Bachelors,N,1
Female,41,21,1,married,Finance,78,120,21.1,Bachelors,Y,0
Male,37,25,1,married,IT,75,67,17.0,Bachelors,N,0
Male,45,22,1,married,Marketing,65,50,25.9,Bachelors,N,0
Male,27,7,2,single,Marketing,80,57,7.7,Bachelors,N,0
Male,40,34,2,single,Engineering,71,63,15.4,Masters,N,1
Male,31,17,1,married,HR,87,70,9.8,Bachelors,N,0
Female,40,24,2,married,Engineering,88,94,20.2,Masters,N,0
Male,36,9,1,married,Engineering,56,89,11.8,Bachelors,N,0
Male,23,16,1,married,Marketing,71,60,1.9,Masters,N,0
Male,29,17,2,married,HR,81,63,9.6,Bachelors,N,0
Male,46,18,2,single,HR,79,71,27.9,Bachelors,N,0
Male,43,16,3,married,HR,95,61,28.0,Bachelors,N,1
Female,41,33,1,married,IT,69,94,24.7,Bachelors,Y,1
Female,43,27,1,married,HR,72,109,23.2,Bachelors,Y,0
Female,39,18,1,divorced,Marketing,75,80,19.1,Bachelors,N,0
Male,46,17,1,married,IT,71,73,30.0,Bachelors,N,1
Male,34,3,2,single,Finance,86,62,13.5,Masters,N,0
Male,37,20,3,married,Engineering,84,74,18.6,Bachelors,Y,1
Male,45,12,1,divorced,HR,81,57,26.2,Bachelors,N,1
Female,35,30,2,divorced,Finance,46,68,19.6,Bachelors,N,0
Male,48,25,2,single,HR,70,48,32.9,Masters,N,1
Male,23,12,1,single,Engineering,82,79,-0.6,Bachelors,N,0
Male,49,24,3,married,Marketing,78,86,29.4,Bachelors,N,1
Male,33,15,2,married,Marketing,88,82,14.8,Bachelors,N,1
Female,40,40,1,single,Engineering,79,81,21.4,Bachelors,N,0
Male,20,15,2,divorced,Finance,84,66,1.2,Masters,Y,0
Male,32,12,2,married,IT,89,68,11.6,Bachelors,Y,1
Male,27,22,1,single,IT,86,57,4.5,Bachelors,N,1
Male,31,15,2,single,HR,73,81,15.1,Bachelors,N,1
Female,40,24,1,single,Engineering,69,92,22.1,PhD,Y,0
Female,49,27,2,married,Engineering,56,67,32.3,Masters,Y,0
Female,43,29,1,single,IT,87,68,22.9,Bachelors,Y,1
Female,44,38,2,divorced,Finance,54,64,24.3,Bachelors,Y,0
Male,27,6,1,married,Engineering,54,66,3.2,Bachelors,Y,0
Female,34,30,1,married,Marketing,95,79,11.0,Bachelors,Y,0
Male,50,21,3,single,Marketing,78,70,29.9,Bachelors,Y,1
Male,30,19,1,married,Engineering,90,54,9.4,PhD,N,0
Female,55,37,2,married,Finance,78,71,37.9,Masters,Y,1
Male,34,17,1,single,Marketing,92,61,14.1,Bachelors,Y,1
Female,42,28,1,divorced,Finance,77,88,24.8,Bachelors,N,0
Male,44,21,3,married,IT,87,58,28.4,Bachelors,N,1
Female,52,30,2,divorced,HR,41,80,30.7,Bachelors,Y,0
Female,41,27,2,married,IT,58,71,22.7,Bachelors,N,0
Female,38,33,2,married,HR,38,77,19.8,PhD,Y,0
Female,41,26,2,married,Marketing,60,91,24.0,Masters,Y,1
Female,44,26,1,married,HR,63,65,25.7,Bachelors,Y,0
Male,43,14,1,single,HR,78,38,23.9,Bachelors,N,0
Male,36,26,2,married,Engineering,68,53,17.0,Bachelors,N,0
Male,40,-1,2,single,HR,75,75,24.8,Masters,N,1
Female,55,32,2,married,Engineering,63,65,38.7,Bachelors,Y,0
Male,39,18,2,married,HR,84,61,15.8,Bachelors,N,1
Female,44,19,2,married,Engineering,79,85,27.5,Bachelors,N,1
Male,23,19,2,married,Marketing,82,79,3.2,Bachelors,N,0
Male,14,20,2,single,Marketing,87,82,-7.5,PhD,N,1
Female,45,33,1,married,HR,72,86,25.5,Bachelors,Y,0
Male,35,2,1,single,Finance,94,56,19.6,Bachelors,N,1
Male,31,26,2,married,Marketing,102,89,12.9,Bachelors,N,1
Male,37,13,3,single,IT,50,58,20.4,Bachelors,Y,1
Female,41,34,1,single,IT,83,72,21.2,Bachelors,Y,0
Female,51,34,2,married,Engineering,54,79,37.8,Masters,Y,1
Male,36,12,3,married,Finance,82,73,19.5,Bachelors,N,1
Male,30,21,1,single,Engineering,83,87,12.0,Bachelors,N,0
Male,43,15,2,married,HR,87,62,24.2,PhD,N,1
Female,40,17,2,married,Marketing,69,84,20.8,Bachelors,Y,0
Female,46,37,1,married,Finance,69,72,28.8,Bachelors,Y,0
Male,32,13,1,married,Engineering,84,89,9.8,PhD,Y,1
Male,30,12,2,married,Engineering,75,75,13.5,Masters,N,1
Male,36,15,2,married,IT,57,85,17.3,PhD,N,1
Female,42,31,2,divorced,HR,69,66,22.5,Masters,Y,0
Female,45,29,1,married,Engineering,61,73,24.2,Masters,N,0
Male,33,21,3,single,IT,69,72,12.5,Masters,N,1
Male,21,9,1,divorced,Finance,68,85,-1.1,Bachelors,N,0
Male,32,13,1,divorced,Engineering,56,81,12.3,Masters,N,0
Female,48,29,1,married,IT,65,98,27.5,Bachelors,Y,1
Male,33,29,3,divorced,HR,80,86,15.1,Bachelors,Y,1
Female,40,29,1,married,Marketing,79,89,23.0,Masters,Y,0
Female,49,36,2,married,Finance,62,81,29.0,Masters,Y,1
Male,30,18,3,single,Engineering,98,56,16.9,Bachelors,N,1
Male,23,15,1,married,IT,87,44,3.3,Bachelors,Y,1
Male,34,16,3,married,Engineering,66,71,17.5,Bachelors,N,1
Female,38,28,2,divorced,Marketing,64,89,20.2,Bachelors,N,0
Female,34,33,2,divorced,Engineering,94,47,16.6,Bachelors,Y,0
Female,40,38,1,single,Engineering,79,65,18.1,Masters,Y,0
Male,39,20,2,divorced,IT,73,57,19.1,Masters,N,1
Male,35,25,2,single,Marketing,90,67,16.6,Bachelors,N,1
Female,44,24,1,divorced,Finance,54,81,24.9,Bachelors,Y,0
Female,56,27,1,married,IT,63,92,37.3,Bachelors,Y,1
Male,33,13,2,single,Marketing,52,54,17.5,Bachelors,N,0
Female,44,31,1,married,Marketing,77,84,21.5,Masters,Y,0
Female,37,27,2,married,Engineering,56,63,19.7,Masters,Y,0
Female,35,34,2,single,HR,69,90,17.0,Bachelors,Y,0
Female,37,24,1,married,HR,51,74,15.9,Masters,N,0
Female,38,30,2,married,Finance,72,65,24.0,Bachelors,N,0
Female,44,34,1,married,Engineering,69,71,24.9,Masters,Y,0
Male,54,5,1,married,HR,62,56,36.9,Bachelors,N,0
Male,30,30,2,married,IT,74,71,5.3,PhD,N,1
Female,38,28,2,divorced,Finance,71,87,22.1,Masters,Y,0
Male,35,5,1,divorced,Engineering,85,82,16.1,Bachelors,N,1
Male,39,18,3,married,IT,98,63,24.4,Masters,N,1
Male,38,18,2,married,HR,94,86,19.4,Bachelors,N,1
Male,46,17,1,single,HR,71,69,30.2,Masters,N,1
Female,22,35,1,single,HR,61,95,1.6,Bachelors,Y,0
Female,22,34,2,married,HR,52,78,4.0,Bachelors,N,0
Male,32,19,1,married,Marketing,67,67,10.0,Masters,N,0
Male,44,20,1,single,Finance,90,76,23.9,Bachelors,N,1
Male,23,17,1,single,Finance,60,73,2.7,Bachelors,N,0
Female,17,40,2,married,HR,68,73,1.1,Masters,N,0
Female,46,21,1,single,Finance,66,93,27.3,Bachelors,Y,0
Male,37,18,3,married,IT,70,58,23.3,Bachelors,N,1
Female,33,30,1,single,IT,54,86,12.8,Bachelors,Y,0
Female,34,34,1,married,Finance,47,86,13.3,Bachelors,Y,0
Female,34,24,1,single,HR,54,92,15.8,Bachelors,N,0
Female,42,19,1,married,Engineering,69,93,22.3,Masters,Y,0
Male,30,18,3,single,HR,87,67,9.3,Bachelors,Y,1
Female,45,31,1,single,Marketing,89,80,24.1,Bachelors,Y,0
Male,13,26,1,married,Engineering,84,69,-11.4,Masters,N,0
Female,35,22,1,single,Marketing,77,100,13.4,Bachelors,Y,0
Female,32,36,1,married,Finance,89,87,14.1,Bachelors,Y,0
Female,39,44,3,married,Marketing,74,92,22.3,Masters,N,1
Female,37,27,1,single,Finance,81,76,16.5,Bachelors,N,0
Male,42,10,1,married,Marketing,75,56,21.6,Masters,N,0
Male,21,15,1,single,Engineering,88,58,1.0,Bachelors,N,0
Female,42,30,2,single,Marketing,72,92,23.3,Bachelors,Y,0
Female,46,33,1,married,HR,67,71,29.6,Bachelors,Y,0
Male,50,14,2,married,Finance,98,108,28.6,Bachelors,N,1
Male,32,27,1,married,IT,65,65,12.5,Bachelors,N,0
Male,38,11,1,married,Marketing,69,74,19.1,Masters,Y,1
Female,27,19,2,married,Finance,84,84,7.2,Bachelors,N,0
Female,22,36,1,married,IT,81,82,3.3,Masters,N,0
Male,42,4,2,married,Finance,80,55,22.7,Bachelors,N,1
Male,35,16,1,single,Finance,84,72,16.0,Bachelors,Y,0
Female,51,48,2,married,IT,76,82,30.5,Bachelors,Y,0
Female,31,29,2,married,IT,74,76,13.2,Bachelors,Y,1
Male,40,11,1,married,Engineering,82,92,24.5,Masters,N,0
Female,56,29,2,married,Marketing,59,60,36.2,Masters,Y,0
Male,39,17,2,married,Marketing,94,51,20.2,Bachelors,N,1
Male,38,18,2,single,Finance,77,79,23.3,Bachelors,N,1
Female,42,33,2,married,HR,58,78,26.5,Bachelors,N,1
Female,29,23,2,married,HR,71,69,14.5,Bachelors,N,0
Female,52,40,1,married,Finance,74,82,31.3,Masters,Y,0
Female,37,31,1,divorced,Engineering,74,91,17.7,Masters,Y,0
Female,46,34,1,married,IT,81,60,26.9,Bachelors,Y,1
Male,23,14,1,single,Finance,75,78,1.4,Masters,N,0
Male,26,25,1,single,Marketing,79,73,3.8,Masters,Y,0
Male,47,16,1,single,HR,69,67,24.5,Bachelors,N,1
Male,33,19,1,single,HR,82,72,12.0,Bachelors,N,1
Female,53,24,2,married,HR,59,83,32.4,Masters,N,0
Female,41,24,1,divorced,Engineering,62,86,19.6,Masters,N,0
Male,21,22,1,single,Marketing,91,58,-1.0,Bachelors,N,0
Male,43,15,1,married,Engineering,81,83,24.0,Bachelors,N,1
Female,37,24,2,married,IT,87,91,19.8,Bachelors,Y,1
Male,41,14,1,divorced,Finance,94,82,19.9,Bachelors,N,1
Female,42,34,2,single,Finance,72,59,23.3,Bachelors,N,0
Female,29,26,1,married,HR,74,93,10.2,Bachelors,Y,0
Female,43,29,1,married,HR,67,75,22.3,Masters,Y,0
Male,53,18,2,single,IT,92,76,33.8,Bachelors,N,1
Male,39,6,3,married,Engineering,84,46,20.3,Bachelors,N,1
Female,41,21,1,single,Marketing,80,71,23.6,Bachelors,Y,0
Female,50,32,1,married,IT,62,90,26.8,Bachelors,N,0
Male,37,13,1,divorced,Finance,63,76,16.4,PhD,Y,0
Female,43,36,1,married,Finance,76,67,21.2,Masters,Y,0
Male,27,23,3,married,Engineering,88,78,11.3,Bachelors,N,1
Female,43,34,1,divorced,IT,70,70,22.1,Bachelors,Y,1
Male,44,28,2,divorced,Marketing,86,66,26.2,Bachelors,N,1
Female,35,29,1,single,IT,59,65,13.3,Bachelors,Y,0
Male,47,21,3,divorced,IT,91,74,30.1,Masters,N,1
Male,35,14,3,single,Engineering,94,83,16.3,Bachelors,N,1
Male,28,32,1,single,Marketing,92,80,6.0,Bachelors,N,0
Male,43,29,1,married,Finance,81,59,22.1,Masters,N,1
Female,39,30,2,married,HR,84,79,21.3,Bachelors,Y,1
Female,48,32,2,married,Marketing,56,61,29.7,Bachelors,Y,0
Male,33,26,3,single,Finance,86,86,19.7,Bachelors,N,1
Male,35,17,2,divorced,Engineering,88,70,14.0,Masters,N,1
Female,45,26,1,married,Marketing,76,87,24.5,Masters,N,0
Female,44,35,1,single,Marketing,58,82,19.5,Bachelors,N,0
Female,26,30,1,married,Finance,72,72,5.7,Masters,N,0
Male,27,19,1,single,Finance,76,63,5.7,Bachelors,Y,0
Male,43,12,3,married,IT,56,75,26.0,Bachelors,N,1
Female,40,19,2,divorced,IT,55,99,20.6,Bachelors,Y,1
Male,31,19,2,married,Marketing,93,65,13.9,Bachelors,Y,1
Female,31,35,1,married,HR,65,94,11.6,Bachelors,N,0
Male,27,16,2,married,Engineering,92,81,6.6,Bachelors,N,1
Female,25,38,1,married,Finance,83,76,4.5,Bachelors,N,0
Male,35,13,3,single,IT,86,83,16.0,Masters,N,1
Female,37,23,1,single,Engineering,62,92,13.6,Bachelors,N,0
Male,28,17,2,divorced,Marketing,91,44,10.8,Masters,N,1
Female,41,29,1,single,Finance,72,88,18.7,Masters,Y,0
Male,38,22,3,divorced,Finance,80,85,20.8,PhD,N,1
Female,58,25,1,married,IT,59,65,38.4,Masters,N,0
Female,29,38,2,divorced,HR,63,64,11.0,Bachelors,Y,0
Female,51,41,1,married,Finance,59,82,33.8,Bachelors,Y,1
Female,49,29,1,divorced,HR,81,98,26.5,PhD,Y,0
Female,35,37,2,single,Engineering,88,66,19.4,Masters,Y,0
Female,43,23,2,single,Finance,81,61,26.2,Bachelors,N,0
Male,32,24,2,single,Finance,82,64,15.5,Bachelors,N,0
Female,43,36,1,married,HR,66,72,22.2,Masters,Y,0
Male,48,23,1,married,IT,85,49,26.1,Bachelors,Y,0
Male,40,17,2,single,Marketing,74,62,22.2,Bachelors,N,0
Male,40,0,1,single,Engineering,79,74,18.1,Bachelors,N,0
Male,32,14,1,divorced,Finance,70,92,10.0,Masters,N,0
Female,30,26,1,married,IT,77,86,10.3,PhD,N,0
Female,40,24,2,married,Finance,78,89,24.1,Bachelors,Y,1
Female,51,30,1,single,Engineering,80,66,27.8,Bachelors,Y,0
Male,23,15,2,single,Marketing,86,68,7.6,Masters,N,1
Male,27,13,1,married,Finance,85,67,4.5,Bachelors,N,1
Male,37,11,1,married,HR,67,73,16.4,Bachelors,N,0
Male,28,13,1,married,IT,66,77,7.4,Masters,N,0
Male,29,24,2,married,Marketing,83,81,10.0,Bachelors,N,1
Male,32,14,3,divorced,Finance,93,70,15.5,Masters,N,1
Male,25,14,1,single,Marketing,76,63,5.3,Bachelors,Y,1
Female,34,27,2,married,HR,70,94,18.5,Bachelors,N,1
Female,47,32,2,married,Finance,70,88,28.6,Bachelors,Y,0
Female,31,32,2,married,Marketing,47,87,11.2,Masters,Y,0
Female,29,11,1,married,Finance,72,79,6.9,Bachelors,N,0
Female,36,36,1,divorced,Finance,63,94,16.6,Bachelors,Y,0
Male,41,26,3,married,Marketing,87,54,26.6,Masters,Y,1
Female,40,23,1,divorced,Finance,69,90,18.7,Bachelors,Y,0
Female,38,24,1,divorced,HR,67,90,19.8,Bachelors,Y,0
Male,36,15,1,married,Marketing,78,59,20.3,Bachelors,Y,0
Male,22,13,2,single,Marketing,76,61,6.6,Masters,N,0
Female,45,31,1,married,HR,53,64,23.6,Bachelors,Y,0
Male,39,6,2,single,HR,91,76,23.1,Masters,Y,1
Female,38,23,2,single,HR,62,49,21.8,Bachelors,Y,0
Female,50,39,2,married,Finance,64,82,32.1,Bachelors,Y,0
Male,26,12,3,divorced,Finance,80,60,11.8,Bachelors,Y,1
Male,45,25,2,married,Engineering,66,58,28.5,Bachelors,N,1
Male,37,20,2,married,Finance,74,47,21.5,Bachelors,N,1
Male,33,7,1,single,HR,102,59,14.2,PhD,N,1
Male,35,21,2,married,Engineering,84,87,18.5,Bachelors,N,1
Female,41,29,1,married,HR,59,71,19.0,PhD,Y,0
Male,45,15,1,single,IT,55,75,25.0,Masters,N,1
Male,27,19,2,married,Marketing,92,56,7.5,PhD,N,1
Male,29,20,2,married,IT,67,82,13.4,Bachelors,N,1
Female,50,34,1,married,HR,63,87,27.3,Bachelors,Y,0
Male,31,25,2,married,Finance,75,67,8.6,Bachelors,Y,1
Male,43,20,1,divorced,Marketing,69,72,20.2,PhD,N,1
Female,55,21,2,single,Finance,69,83,36.5,Bachelors,N,1
Female,38,27,1,married,Finance,63,67,14.0,Masters,Y,0
Male,41,35,1,married,Marketing,87,60,17.2,Masters,N,0
Female,32,34,1,married,Marketing,71,91,13.3,Bachelors,Y,0
Male,42,32,2,divorced,IT,97,88,21.2,Bachelors,N,1
Male,37,26,1,married,HR,97,71,19.0,Bachelors,Y,1
Male,39,19,1,married,Finance,68,78,16.4,Masters,Y,0
Male,30,19,2,married,HR,76,84,7.7,Bachelors,N,0
Female,28,29,2,single,HR,95,76,7.9,Masters,Y,0
Male,40,7,1,single,Engineering,66,69,17.4,Masters,Y,1
Male,19,18,3,divorced,IT,89,78,0.4,Masters,N,0
Female,39,37,1,married,Finance,76,106,18.8,Bachelors,N,0
Female,49,26,1,single,Marketing,59,88,29.3,Masters,Y,0
Male,37,20,3,married,Marketing,70,73,23.8,Bachelors,N,1
Female,57,35,1,married,HR,92,72,36.3,Bachelors,Y,0
Male,44,12,1,single,IT,101,69,24.6,Masters,N,1
Female,36,27,1,married,IT,75,88,13.3,Bachelors,Y,0
Female,42,23,1,married,Finance,53,86,20.2,Masters,Y,0
Female,41,25,1,married,Finance,85,72,23.6,Bachelors,Y,0
Male,23,10,2,single,HR,63,85,7.8,Bachelors,Y,0
Male,28,12,3,married,HR,88,85,15.2,Masters,Y,1
Male,31,26,2,single,HR,60,68,12.7,Bachelors,N,1
Male,19,12,1,married,Engineering,80,73,-3.6,Bachelors,N,0
Male,36,18,2,married,IT,90,62,16.4,Bachelors,Y,1
Female,40,26,1,married,HR,36,70,19.3,Masters,Y,0
Male,22,25,1,divorced,IT,73,74,0.9,Bachelors,N,1
Male,39,25,2,divorced,Marketing,81,60,21.2,Bachelors,N,1
Female,47,35,2,single,Marketing,65,87,30.5,Bachelors,N,0
Male,37,19,2,divorced,IT,71,65,16.9,Bachelors,N,1
Female,39,28,1,married,Marketing,68,92,22.8,Bachelors,N,1
Male,40,10,1,divorced,Marketing,92,68,20.1,Bachelors,N,0
Male,41,29,2,divorced,Marketing,96,46,25.7,Bachelors,Y,1
Male,38,13,2,married,Finance,88,65,20.8,Bachelors,N,0
Male,29,21,1,single,Finance,98,71,13.3,Bachelors,N,1
Female,44,36,1,married,IT,63,59,21.7,Bachelors,N,0
Male,45,14,2,married,IT,87,50,26.0,Bachelors,N,1
Male,31,24,2,married,Engineering,67,67,12.0,Bachelors,N,0
Male,52,22,3,married,Finance,115,82,36.4,Masters,Y,1
Male,31,28,3,single,IT,81,77,15.3,Bachelors,Y,1
Female,42,27,1,married,Finance,79,79,22.8,Bachelors,Y,0
Male,30,10,1,married,Engineering,58,59,10.3,Bachelors,N,1
Female,43,26,2,single,IT,79,69,26.1,Bachelors,Y,1
Female,28,31,1,married,IT,71,87,7.0,Bachelors,Y,0
Female,37,30,1,married,IT,75,82,17.9,Bachelors,Y,0
Female,33,27,2,married,IT,70,90,20.6,Bachelors,Y,1
Male,37,6,2,single,HR,78,84,19.0,Bachelors,N,1
Male,43,20,1,married,Finance,76,64,20.1,Masters,Y,1
Male,41,29,1,single,Finance,78,75,19.7,Bachelors,N,0
Female,23,32,3,married,Finance,87,86,6.1,Bachelors,Y,1
Female,58,33,1,single,Engineering,65,71,36.2,Bachelors,Y,0
Male,38,21,2,single,HR,107,62,20.2,Bachelors,N,1
Female,35,32,2,married,Finance,70,88,18.6,Bachelors,N,0
Male,37,23,3,married,Finance,96,70,18.4,Bachelors,N,1
Female,43,32,2,married,IT,83,69,21.6,Masters,Y,1
Male,30,16,1,married,IT,61,60,14.9,Bachelors,N,0
Female,43,25,1,married,IT,53,64,21.1,Bachelors,Y,0
Female,37,28,2,single,Finance,61,75,21.8,Masters,Y,1
Male,32,19,3,divorced,IT,61,57,17.5,PhD,N,1
Male,30,16,2,married,Finance,75,71,10.8,Bachelors,Y,0
Male,24,19,2,divorced,Engineering,80,97,4.4,Bachelors,Y,0
Male,37,20,2,married,Engineering,87,75,17.8,Bachelors,N,1
Male,40,22,1,married,Marketing,82,82,19.1,Masters,N,0
Female,46,37,3,married,HR,70,84,31.2,Masters,Y,1
Female,48,30,2,married,IT,82,60,27.2,Bachelors,Y,1
Male,38,10,2,single,IT,90,71,22.6,Bachelors,N,1
Male,31,15,1,single,HR,102,61,9.7,Masters,N,0
Female,48,30,1,married,HR,72,70,25.1,PhD,Y,0
Female,31,18,1,married,Marketing,41,77,11.4,Bachelors,Y,0
Male,28,26,2,divorced,HR,85,77,14.8,Masters,N,1
Female,34,30,2,married,Finance,97,76,14.3,Bachelors,Y,1
Male,44,20,2,divorced,IT,92,80,26.3,Bachelors,N,1
Male,43,26,2,married,HR,95,72,25.3,Masters,N,1
Male,39,14,2,single,Finance,81,73,24.8,Bachelors,Y,1
Male,44,21,3,married,HR,90,69,26.1,Bachelors,Y,1
Male,28,17,1,single,Finance,95,85,9.9,Bachelors,N,0
Female,44,28,2,married,Engineering,65,71,23.2,Masters,Y,0
Female,40,25,2,single,Finance,63,72,22.4,Masters,Y,0
Female,48,39,2,married,Marketing,75,76,31.5,PhD,N,1
Male,35,15,2,divorced,Finance,91,76,19.0,PhD,Y,1
Male,32,22,3,married,HR,46,77,13.3,Masters,Y,0
Female,46,18,1,married,Engineering,67,73,22.0,Masters,Y,0
Male,43,25,1,married,Engineering,56,80,22.6,Bachelors,N,0
Male,30,24,1,married,Finance,78,58,8.9,PhD,N,0
Male,35,18,2,single,HR,100,78,14.2,Masters,N,1
Female,33,28,2,married,Engineering,62,84,12.4,Bachelors,N,0
Male,16,20,1,single,Finance,76,70,-5.0,Bachelors,Y,1
Male,37,31,2,married,Finance,87,75,22.4,Masters,N,1
Female,46,19,3,married,Finance,81,78,27.5,Bachelors,Y,1
Male,38,22,2,divorced,Engineering,91,73,21.8,Bachelors,N,1
Male,20,12,2,married,IT,80,98,-0.9,Bachelors,N,1
Male,33,17,1,single,HR,86,80,11.5,Masters,N,1
Male,18,16,2,single,Marketing,86,63,-3.1,Bachelors,Y,0
Female,52,27,1,married,Marketing,61,76,36.3,Masters,Y,0
Male,27,17,2,married,HR,58,84,10.9,Bachelors,N,1
Male,46,11,2,single,IT,69,65,29.4,Bachelors,N,1
Female,49,36,2,married,HR,87,100,32.3,Masters,Y,1
Female,34,19,1,married,Finance,96,89,12.4,Masters,Y,1
Female,32,33,1,divorced,HR,68,63,12.1,Bachelors,N,0
Male,38,16,1,single,HR,96,80,15.9,Masters,N,0
Male,29,10,1,married,Engineering,76,44,14.4,Bachelors,N,0
Female,42,31,2,married,Marketing,74,75,21.8,Bachelors,N,0
Female,38,20,2,divorced,Marketing,62,90,18.3,Bachelors,N,0
Male,21,18,2,married,Finance,92,47,6.2,Masters,N,1
Male,18,9,1,married,Finance,72,94,-2.2,Bachelors,N,0
Male,37,20,1,married,Engineering,69,81,18.2,Bachelors,N,0
Female,37,24,2,married,Finance,70,68,18.8,Bachelors,N,1
Male,31,15,1,single,IT,89,88,9.6,Masters,N,1
Male,41,19,2,married,Engineering,81,47,21.6,Bachelors,N,1
Male,45,13,2,married,Engineering,74,57,28.7,Bachelors,N,1
Female,39,29,1,married,HR,59,63,19.5,Masters,N,0
Female,39,20,2,single,HR,49,56,23.4,Bachelors,Y,0
Male,40,21,2,married,IT,74,66,24.4,Bachelors,N,1
Female,31,40,1,married,Engineering,68,82,12.2,Masters,Y,0
Female,43,46,2,single,Engineering,76,81,27.1,Bachelors,N,1
Male,40,18,2,single,HR,65,71,23.1,Bachelors,N,1
Male,41,22,3,single,Marketing,88,70,25.8,Bachelors,N,1
Male,20,7,2,single,Marketing,72,55,1.4,Masters,N,0
Female,35,39,1,single,HR,63,73,11.6,Bachelors,N,0
Female,34,34,1,married,Finance,84,46,12.7,Bachelors,N,0
Female,42,27,2,married,Engineering,40,92,26.9,Bachelors,N,0
Female,45,37,1,married,IT,55,81,25.6,PhD,N,0
Male,47,16,2,married,Marketing,80,70,28.2,Bachelors,N,1
Female,38,27,1,married,Finance,69,89,20.4,Bachelors,Y,0
